sentence,word,pos
116, यस्तै,JJ
116, प्रविधि,NN
116, लागू,NN
116, गर्न,VBI
116, झन्डै,RBO
116, असम्भव,JJ
116, छ,VBX
116, ।,YF
117,एउटै,CL
117, बिरुवा,NN
117,को,PKO
117, भाले,JJ
117, अङ्ग,NN
117, बिरुवा,NN
117,को,PKO
117, परागकोष,NN
117, र,CC
117, पोथी,JJ
117, अङ्ग,NN
117, गर्भकेसर,NN
117, एक,CD
117, इन्च,NN
117,को,PKO
117, सानो,JJM
117, खण्ड,NN
117,को,PKO
117, दुरी,NN
117,मा,POP
117, वा,CC
117, अझ,RBO
117, एक,CD
117, अर्का,DUM
117,सँग,POP
117,  टाँसिएरै,VBO
117, रहेका,VBKO
117, हुन्छन्,VBF
117, ।,YF
118,यी,DUM
118, बिरूवा,NN
118,हरू,HRU
118,मा,POP
118, परागकोष,NN
118, अलग,JJ
118, गर्न,VBI
118, कठीन,JJ
118, हुन्छ,VBF
118, ।,YF
119,चीन,NNP
119,मा,POP
119, धेरै,JJ
119, सङ्ख्या,NN
119,मा,POP
119, कामदार,NN
119,हरू,HRU
119, ट्विजर,NN
119,को,PKO
119, प्रयोग,NN
119, गरेर,VBO
119, धान,NN
119,को,PKO
119, बिरूवा,NN
119,को,PKO
119, भाले,JJ
119, अङ्ग,NN
119, निकाल्न,VBI
119, व्यस्त,JJ
119, रहन्छन्,VBF
119," ,",YM
119, र,CC
119, त्यो,DUM
119, देश,NN
119,मा,POP
119, उत्पादन,NN
119, हुने,VBNE
119, धान,NN
119,को,PKO
119, एक,CD
119, तिहाइ,NN
119, भाग,NN
119, उन्नत,JJ
119, बीउ,NN
119,बाट,POP
119,  खेती,NN
119, गरिन्छ,VBF
119, ।,YF
120,वनस्पति,NN
120, आनुवांशिक,JJ
120, प्रणाली,NN
120,मा,POP
120, अनुसन्धाता,NN
120,हरू,HRU
120,ले,PLE
120, पराग,NN
120, निरोधी,JJ
120, जिन,NN
120, अलग्याएका,VBKO
120, छन्,VBX
120, जस,CS
120,लाई,PLAI
120, भाले,JJ
120, नपुङ्सकत्व,NN
120, विकास,NN
120, गर्न,VBI
120, कुनै,DUM
120, बिरुवा,NN
120,मा,POP
120, घुसाउन,VBI
120, सकिन्छ,VBF
120, ।,YF
121,लस,NNP
121, एन्जल,NNP
121,को,PKO
121, क्यालिफोर्निया,NNP
121, विश्‍वविद्यालय,NN
121,मा,POP
121, रोबर्ट,NNP
121, गोल्डवर्ग,NNP
121,द्वारा,POP
121, विकास,NN
121, गरिएको,VBKO
121, ``,YQ
121, प्रवर्द्धक,JJ
121, जिन,NN
121, ‘‘,YQ
121, लाई,PLAI
121, संवाहक,NN
121,को,PKO
121, रूप,NN
121,मा,POP
121, प्रयोग,NN
121, गरेर,VBO
121, यो,DUM
121, जिन,NN
121,लाई,PLAI
121, युरोप,NNP
121, तथा,CC
121, क्यानडा,NNP
121,को,PKO
121, मुख्य,JJ
121, बाली,NN
121, तेल-उत्पादक,JJ
121, सर्‌स्युँ,NN
121,मा,POP
121, सफलतापूर्वक,JJ
121, प्रयोग,NN
121, गरिएको,VBKO
121, अनुसन्धान,NN
121, निर्देशक,NN
121, जेन,NNP
121, लिमन्ज,NNP
121,ले,PLE
121, बताउनुभयो,VBX
121,।,YF
122,बन्ध्य,JJ
122, जिन,NN
122,लाई,PLAI
122, पराग,NN
122, विकास,NN
122, हुनु,VBI
122,भन्दा,VBO
122, केही,DUM
122, अघि,POP
122, मात्र,RP
122, पैदा,JJ
122, गरिन्छ,VBF
122, र,CC
122, यस,DUM
122,ले,PLE
122, बिरुवा,NN
122,मा,POP
122, रहेका,VBKO
122, हरेक,JJ
122, फूल,NN
122,को,PKO
122, परागकोष,NN
122,लाई,PLAI
122, निष्क्रिय,JJ
122, पार्दछ,VBF
122, ।,YF
123,श्री,NN
123, लिमन्ज,NNP
123,ले,PLE
123, यो,DUM
123, आनुवांशिक,JJ
123, हस्तक्षेप,NN
123,ले,PLE
123, त्यस,DUM
123, बिरुवा,NN
123,को,PKO
123, विकास,NN
123,मा,POP
123, कुनै,DUM
123, नोक्सान,NN
123, नगर्ने,VBNE
123, कुरा,NN
123, बताउनुभयो,VBX
123,।,YF
124,व्यावसायिक,JJ
124, उन्नत,JJ
124, बिउ,NN
124, उत्पादन,NN
124, गर्ने,VBNE
124, भाले,JJ
124, जिवाणुरहित,JJ
124, बिरुवा,NN
124,हरू,HRU
124, प्रशस्त,JJ
124, सङ्ख्या,NN
124,मा,POP
124, पैदा,JJ
124, गर्न,VBI
124,को,PKO
124, लागि,POP
124, अनुसन्धाता,NN
124,हरू,HRU
124,ले,PLE
124, दोश्रो,OD
124, आनुवांशिक,JJ
124, इन्जिनियरिङ,JJ
124, उपाय,NN
124,मा,POP
124, पनि,RP
124, सफलता,NN
124, हासिल,JJ
124, गरेका,VBKO
124, छन्,VBX
124, ।,YF
125,वनस्पतिनाशक,JJ
125, रासायन,NN
125, प्रतिरोध,NN
125,को,PKO
125, लागि,POP
125, उनी,PP
125,हरू,HRU
125,ले,PLE
125, दोश्रो,OD
125, जिन,NN
125,लाई,PLAI
125, पराग-निरोधी,JJ
125, जिन,NN
125,सँग,POP
125,  गाँसे,VBF
125, ।,YF
126,त्यस,DUM
126,पछि,POP
126, दुबै,JJ
126, जिन,NN
126,लाई,PLAI
126, केही,DUM
126, हरितगृह,NN
126, वनस्पति,NN
126,मा,POP
126, घुसाइन्छ,VBF
126," ,",YM
126, जस,CS
126,लाई,PLAI
126, पछि,POP
126, परागसेचन,NN
126, गराइन्छ,VBF
126, र,CC
126, परिपक्व,JJ
126, हुन,VBI
126, तथा,CC
126, बीउ,NN
126, उत्पादन,NN
126, गर्न,VBI
126, दिइन्छ,VBF
126, ।,YF
127,आनुवांशिकता,NN
127,को,PKO
127, नियम,NN
127,ले,PLE
127, निर्देशन,NN
127, गर्दछ,VBF
127, कि,CS
127, यी,DUM
127, हरितगृह,NN
127,बाट,POP
127,  उत्पादित,JJ
127, बीउ,NN
127,बाट,POP
127,  विकसित,JJ
127, गरिएका,VBKO
127, वनस्पति,NN
127,हरू,HRU
127,मध्ये,POP
127, आधा,JJ
127, भाले,JJ
127, जिवाणुहीन,JJ
127, तथा,CC
127, वनस्पतिनाशक,JJ
127, रासायन,NN
127, प्रतिरोधक,JJ
127, हुने,VBI
127, र,CC
127, आधा,JJ
127, भाले,JJ
127, जिवाणुयुक्त,JJ
127, तथा,CC
127, वनस्पतिनाशक,JJ
127, रासायन,NN
127,ले,PLE
127, चाँडो,RBM
127, प्रभाव,NN
127, पार्ने,VBI
127, हुन्छ,VBF
127, ।,YF
128,वनस्पतिनाशक,JJ
128, रासायन,NN
128,को,PKO
128, प्रयोग,NN
128,ले,PLE
128, भाले,JJ
128, जिवाणुयुक्त,JJ
128, बिरुवा,NN
128,हरू,HRU
128,लाई,PLAI
128, नष्ट,JJ
128, गरेर,VBO
128, उन्नत,JJ
128, बीउ,NN
128, उत्पादन,NN
128, गर्न,VBI
128, परपरागसेचन,NN
128, गर्न,VBI
128, सकिने,VBNE
128, भाले,JJ
128, जिवाणुरहित,JJ
128, बिरुवा,NN
128,हरू,HRU
128,को,PKO
128, ठूलो,JJM
128, भूभाग,NN
128, बाँकी,JJ
128, छोड्दछ,VBF
128, ।,YF
129,श्री,NN
129, लिमन्ज,NNP
129,ले,PLE
129, यस,DUM
129, आनुवांशिक,JJ
129, इन्जिनियरिङ,NN
129,बाट,POP
129,  विकास,NN
129, गरिएका,VBKO
129, उन्नत,JJ
129, सर्‌स्युँ,NN
129,ले,PLE
129, अहिले,RBO
129, प्रयोग,NN
129,मा,POP
129, रहेका,VBKO
129, व्यावसायिक,JJ
129, प्रजाति,NN
129,ले,PLE
129, भन्दा,VBO
129, १५,CD
129, %,SYM
129, देखि,POP
129, ३०,CD
129, %,SYM
129, सम्म,POP
129, बढी,JJ
129, प्रतिफल,NN
129, पैदा,JJ
129, गर्ने,VBI
129, कुरा,NN
129, बताउनुभयो,VBX
129,।,YF
130,उहाँ,PP
130,ले,PLE
130, बताउनु,VBI
130,भयो,VBX
130," ,",YM
130,``,YQ
130, यो,DUM
130, प्रविधि,NN
130, विभिन्न,JJ
130, प्रजाति,NN
130,का,PKO
130, बाली,NN
130,मा,POP
130, उपयोगी,JJ
130, हुन्छ,VBF
130, ‘‘,YQ
130," ,",YM
130, र,CC
130, थप्नुभयो,VBX
130, कि,CS
130, छुट्टाछुट्टै,RBM
130, प्रकार,NN
130,का,PKO
130, बाली,NN
130,को,PKO
130, विशेषता,NN
130,हरू,HRU
130,लाई,PLAI
130, समायोजन,NN
130, गर्न,VBI
130,को,PKO
130, लागि,POP
130, केही,DUM
130, परिमार्जन,NN
130,हरू,HRU
130, आवश्यक,JJ
130, हुन,VBI
130, सक्छ,VBF
130, ।,YF
131,उहाँ,PP
131,ले,PLE
131, कम्पनी,NN
131,ले,PLE
131, अल्फाअल्फा,NN
131,मा,POP
131, यो,DUM
131, प्रविधि,NN
131, परीक्षण,NN
131, गरिरहेको,VBKO
131, र,CC
131, अन्य,DUM
131, बाली,NN
131,हरू,HRU
131,मध्ये,PKO
131, कपास,NN
131, र,CC
131, मकै,NN
131,लाई,PLAI
131, समावेस,NN
131, गर्ने,VBNE
131, योजना,NN
131, गरेको,VBKO
131, कुरा,NN
131, बताउनुभयो,VBX
131,।,YF
132,उहाँ,PP
132,ले,PLE
132, भन्नुभयो,VBX
132, हाल,NN
132, खेती,NN
132, गरिने,VBNE
132, मकै,NN
132,को,PKO
132, सबै,JJ
132, बीउ,NN
132, उन्नत,JJ
132, जात,NN
132,को,PKO
132, भए,VBO
132, तापनि,CS
132, यो,DUM
132, अनुवांशिक,JJ
132, प्रविधि,NN
132,ले,PLE
132, संयुक्त,JJ
132, राज्य,NN
132, अमेरिकी,JJ
132, बीउ,NN
132, उत्पादक,NN
132,लाई,PLAI
132, झन्डै,RBO
132, वार्षिक,JJ
132, ७०,CD
132, मिलियन,CD
132, डलर,NNP
132, खर्च,NN
132, लाग्ने,VBNE
132, परागकोश,NN
132,को,PKO
132, कृत्रिम,JJ
132, बन्ध्याकरण,NN
132, गर्नुपर्ने,VBNE
132, बाध्यता,NN
132,बाट,POP
132,  छुटकारा,NN
132, दिलाउँछ,VBF
132, ।,YF
133,हालै,RBO
133,का,PKO
133, वर्ष,NN
133,मा,POP
133, उन्नत,JJ
133, बीउ,NN
133,को,PKO
133, माग,NN
133,ले,PLE
133, मोनसान्टो,NNP
133, कम्पनी,NN
133," ,",YM
133, सेल,NNP
133, अइल,NNP
133, कम्पनी,NN
133, र,CC
133, एली,NNP
133, लिली,NNP
133, एन्ड,CC
133, कम्पनी,NN
133,लगायत,POP
133,का,PKO
133, रासायनिक,JJ
133, तथा,CC
133, जैविकप्रविधि,NN
133,का,PKO
133, धेरै,JJ
133, कम्पनी,NN
133,हरू,HRU
133,मा,POP
133,अनुसन्धान,NN
133,लाई,PLAI
133, प्रोत्साहित,JJ
133, पारेको,VBKO
133, छ,VBX
133, ।,YF
134,यी,DUM
134,मध्ये,POP
134, केही,DUM
134, कम्पनी,NN
134,ले,PLE
134, विकास,NN
134, गरेको,VBKO
134, एउटा,CL
134, प्रविधि,NN
134,मा,POP
134, बिरुवा,NN
134,को,PKO
134, पराग,NN
134,लाई,PLAI
134, मात्र,RP
134, नष्ट,JJ
134, गर्ने,VBNE
134, रासायन,NN
134, छर्कने,VBNE
134, कुरा,NN
134, समाविष्ट,JJ
134, छ,VBX
134, ।,YF
135,तर,CC
135, रासायन,NN
135, छर्कने,VBNE
135, काम,NN
135,बाट,POP
135,  वनस्पति,NN
135,का,PKO
135, पोथी,JJ
135, प्रजनन्,NN
135, अङ्ग,NN
135, नष्ट,JJ
135, हुने,VBNE
135, समस्या,NN
135, र,CC
135, मानिस,NN
135," ,",YM
135, जनावर,NN
135, र,CC
135, लाभकारी,JJ
135, किरा,NN
135,हरू,HRU
135,मा,POP
135, यस्ता,DM
135, रासायन,NN
135, छर्काइ,VBO
135,को,PKO
135, विषाक्त,JJ
135, प्रभाव,NN
135,बारे,POP
135, चिन्ता,NN
135, देखिएका,VBKO
135, छन्,VBX
135, ।,YF
136,तैपनि,CS
136," ,",YM
136, मोनसान्टो,NNP
136,का,PKO
136, वनस्पतिविज्ञान,NN
136,का,PKO
136, निर्देशक,NN
136, पाउल,NNP
136, जोन्सन,NNP
136,ले,PLE
136, बताउनुभयो,VBX
136, कम्पनी,NN
136,को,PKO
136, रासायन,NN
136, छर्काइ,VBO
136, यी,DUM
136, समस्या,NN
136,हरू,HRU
136,माथि,POP
136, विजयी,JJ
136, हुनेछ,VBF
136, र,CC
136, ``,YQ
136, पोथी,JJ
136, अङ्ग,NN
136,प्रति,POP
136, सम्वेदनशील,JJ
136, ‘‘,YQ
136, रहेको,VBKO
136, छ,VBX
136, ।,YF
137,भ्याकभाइल,NNP
137," ,",YM
137, क्यालिफोर्निया,NNP
137,को,PKO
137, बायोसोर्स,NN
137, जेनेटिक्स,NN
137, कर्पोरेसन,NN
137,ले,PLE
137, कोष,NN
137,बाट,POP
137,  कोष,NN
137,मा,POP
137, फैलने,VBNE
137, र,CC
137, पराग,NN
137, उत्पादन,NN
137, गर्न,VBI
137, जिम्मेवार,JJ
137, जिन,NN
137,लाई,PLAI
137, अवरोध,NN
137, पैदा,JJ
137, गर्ने,VBNE
137, जिन,NN
137, रहेको,VBKO
137, रासायन,NN
137, विकास,NN
137, गरिरहेको,VBKO
137, छ,VBX
137, ।,YF
138,``,YQ
138, युग्मकनाशक,JJ
138, ‘‘,YQ
138, भनिने,VBNE
138, यस,DUM
138, जिन,NN
138,लाई,PLAI
138, केही,DUM
